RegionID,SizeRank,RegionName,RegionType,State,City,Metro,CountyName,10_31_2023,11_30_2023,12_31_2023,1_31_2024,March292024
70921,22065,30148,zip,GA,Marble Hill,"Atlanta-Sandy Springs-Alpharetta, GA",Pickens County,349570.3759,352917.2927,355232.96,356530.9245,356739
71633,22242,31712,zip,GA,Arabi,"Cordele, GA",Crisp County,113157.117,113258.3842,112832.2898,112333.7098,111675
71421,22290,31072,zip,GA,Pitts,,Wilcox County,126202.9083,127395.4777,127587.3103,126487.0111,125242
75459,22302,39866,zip,GA,Morgan,,Calhoun County,104815.6343,105355.3422,105688.8724,105459.9405,104399
71330,22347,30820,zip,GA,,,Glascock County,141441.3267,141621.4452,140805.9445,139576.4205,138124
71235,22390,30619,zip,GA,Arnoldsville,"Athens-Clarke County, GA",Oglethorpe County,326328.8006,327678.5726,328225.3177,328585.3734,329462
71602,22452,31629,zip,GA,Boston,"Valdosta, GA",Brooks County,181576.7957,182816.0062,182656.9628,181652.16,180565
71147,22490,30470,zip,GA,Tarrytown,"Dublin, GA",Treutlen County,207392.9216,209237.728,209869.4279,208782.7977,206538
71401,22547,31050,zip,GA,Knoxville,"Macon-Bibb County, GA",Crawford County,207289.6861,207921.7749,207732.816,206858.3648,206065
71333,22575,30823,zip,GA,Stapleton,,Jefferson County,116176.9743,116914.7288,116595.2023,115897.4077,114531
71610,22636,31638,zip,GA,Quitman,"Valdosta, GA",Brooks County,121630.3334,122465.7757,122941.2173,122548.9058,121758
71618,22675,31649,zip,GA,Stockton,"Valdosta, GA",Lanier County,140425.3025,140521.1431,140242.0011,139430.7313,138951
71388,22689,31035,zip,GA,,,Washington County,103280.3387,103203.1494,102574.6131,101904.615,101295
71603,22703,31630,zip,GA,Du Pont,,Clinch County,95172.67732,96487.6848,96242.68868,95382.06884,94218
70852,22710,30072,zip,GA,Pine Lake,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,296275.7938,296834.39,298387.7421,300066.7721,301821
70962,22740,30216,zip,GA,Flovilla,"Atlanta-Sandy Springs-Alpharetta, GA",Butts County,205538.1329,205917.8711,204899.1305,203573.8047,202833
75457,22953,39861,zip,GA,Jakin,,Early County,127957.0373,128382.1249,128065.2845,127157.4109,126205
71585,23197,31568,zip,GA,White Oak,"St. Marys, GA",Camden County,222744.1752,224346.5122,225044.5394,225057.2288,224927
71562,23339,31544,zip,GA,,,Telfair County,127891.0736,126600.4734,125377.2558,124162.2675,122754
75458,23373,39862,zip,GA,Albany,,Calhoun County,103706.176,104236.1931,104296.8485,104524.9698,104034
71360,23435,31007,zip,GA,,,Dooly County,107040.9812,107194.6477,106647.362,106052.2254,105571
71695,23525,31812,zip,GA,Junction City,"Columbus, GA-AL",Talbot County,113550.9714,115171.7803,116244.3375,116690.5694,116400
71424,23673,31077,zip,GA,Rhine,,Dodge County,145183.6443,144855.2914,143451.3693,142074.5845,140872
71184,23742,30537,zip,GA,,,Rabun County,384694.5778,386079.1355,386299.112,386877.9943,386901
71364,23742,31011,zip,GA,Chauncey,,Dodge County,156146.0462,156082.8114,155118.1907,154114.1223,152841
75464,23784,39886,zip,GA,Shellman,,Randolph County,116022.8923,119271.9072,121306.3875,122061.2468,122124
71673,24051,31784,zip,GA,Sale City,,Mitchell County,147160.2532,149349.4507,149919.252,149642.4086,149055
71545,24123,31518,zip,GA,Bristol,"Waycross, GA",Pierce County,185460.3832,186553.4166,187016.7057,186936.8485,185809
71553,24310,31527,zip,GA,,"Brunswick, GA",Glynn County,729928.8697,734989.5848,739567.0163,745458.0591,750750
71007,24425,30285,zip,GA,The Rock,"Thomaston, GA",Upson County,251047.3142,252780.5858,253718.314,253946.1491,254237
71137,24425,30454,zip,GA,Rockledge,"Dublin, GA",Laurens County,160148.2104,159489.2676,159301.0017,158958.089,158858
75449,24446,39841,zip,GA,Damascus,,Early County,88495.76159,88303.65914,87754.8564,87366.02697,86977
71138,24492,30455,zip,GA,Rocky Ford,,Screven County,136492.3463,137756.2179,138222.3763,138105.7975,137677
71420,24522,31071,zip,GA,Pineview,,Pulaski County,104578.7202,105441.9236,105367.289,105422.3838,105172
71328,24539,30818,zip,GA,Matthews,,Jefferson County,126895.2411,128234.404,128680.655,128660.3684,127252
71268,24651,30667,zip,GA,,"Athens-Clarke County, GA",Oglethorpe County,252050.863,253616.954,253296.276,252024.7468,250717
71554,25583,31532,zip,GA,Denton,,Jeff Davis County,137773.5857,139075.2359,139489.5634,139722.8423,138932
71394,25632,31041,zip,GA,Oglethorpe,,Macon County,65600.20746,66929.98163,66995.58155,66829.11418,66419
71646,25662,31743,zip,GA,De Soto,"Albany, GA",Lee County,68343.05718,68863.73717,68458.78737,68000.07011,67857
71702,25979,31823,zip,GA,Pine Mountain Valley,"Columbus, GA-AL",Harris County,207260.6031,208869.4925,209044.1724,208766.9093,208751
75446,26043,39836,zip,GA,Coleman,,Randolph County,149010.0699,152514.9912,154361.2226,154473.9803,154117
75462,26839,39877,zip,GA,Parrott,"Albany, GA",Terrell County,111539.3493,111231.7351,110743.1495,110574.1781,110163
71568,26923,31550,zip,GA,Manor,"Waycross, GA",Ware County,142237.3322,144436.2619,145611.4969,145797.6317,144773
71281,26976,30708,zip,GA,Crandall,"Dalton, GA",Murray County,141208.7179,141748.7116,141761.7126,141018.3158,140150
75440,27157,39826,zip,GA,Bronwood,"Albany, GA",Terrell County,95003.8496,94615.69577,93492.52554,92748.71477,92265
75438,27390,39824,zip,GA,Bluffton,,Clay County,145116.8272,145083.1286,144537.1951,143544.4938,141956
71643,28083,31735,zip,GA,Cobb,"Americus, GA",Sumter County,302627.8511,305301.8161,306996.3164,307787.2008,308515
71427,29313,31081,zip,GA,Ideal,,Taylor County,158132.7337,160648.2912,161449.7296,161589.1746,160829
71503,30146,31318,zip,GA,Meldrim,"Savannah, GA",Effingham County,185009.6463,187022.9471,188893.9641,190673.5755,191850
71639,30490,31722,zip,GA,Berlin,"Moultrie, GA",Colquitt County,61889.33909,62140.44681,61892.00644,61614.06546,60725
71494,30490,31307,zip,GA,Eden,"Savannah, GA",Effingham County,224779.3824,225654.2831,226085.8199,226201.9636,226332
71617,39992,31648,zip,GA,,"Valdosta, GA",Echols County,75759.25976,76186.95035,75674.87266,74133.96902,72607
